#,Title,Notes,Tags,Text Overlay,Duration,Date,Pitcher,Hitter,Inning,Score,Runners On Base,Outs,Count,Pitch Result,Pitch Type,Velocity (MPH),BIP Type,BIP Result,Non-BIP Result
713,"Jensen, C. VS Matthews, G.",Stanford University vs University of Oregon,,,00:00:05.0,,"Jensen, C.","Matthews, G.",B6,17-1,1B,0,2-0,Ball,Fastball,88,,,,
714,"Jensen, C. VS Matthews, G.",Stanford University vs University of Oregon,,,00:00:05.2,,"Jensen, C.","Matthews, G.",B6,17-1,1B,0,3-0,Strike Taken,Fastball,88,,,,
715,"Jensen, C. VS Matthews, G.",Stanford University vs University of Oregon,,,00:00:10.8,,"Jensen, C.","Matthews, G.",B6,17-1,1B,0,3-1,BIP,Fastball,88,Fly Ball,Flyout,,
716,"Jensen, C. VS DeLuca, J.",Stanford University vs University of Oregon,,,00:00:05.1,,"Jensen, C.","DeLuca, J.",B6,17-1,1B,1,0-0,Strike Taken,Fastball,89,,,,
717,"Jensen, C. VS DeLuca, J.",Stanford University vs University of Oregon,,,00:00:04.9,,"Jensen, C.","DeLuca, J.",B6,17-1,1B,1,0-1,Foul,Fastball,89,,,,
718,"Jensen, C. VS DeLuca, J.",Stanford University vs University of Oregon,,,00:00:04.6,,"Jensen, C.","DeLuca, J.",B6,17-1,1B,1,0-2,Ball,Fastball,86,,,,
719,"Jensen, C. VS DeLuca, J.",Stanford University vs University of Oregon,,,00:00:04.9,,"Jensen, C.","DeLuca, J.",B6,17-1,1B,1,1-2,Ball,Fastball,89,,,,
720,"Jensen, C. VS DeLuca, J.",Stanford University vs University of Oregon,,,00:00:05.6,,"Jensen, C.","DeLuca, J.",B6,17-1,1B,1,2-2,Foul,Fastball,89,,,,
721,"Jensen, C. VS DeLuca, J.",Stanford University vs University of Oregon,,,00:00:05.0,,"Jensen, C.","DeLuca, J.",B6,17-1,1B,1,2-2,Ball,Slider,83,,,,
722,"Jensen, C. VS DeLuca, J.",Stanford University vs University of Oregon,,,00:00:09.0,,"Jensen, C.","DeLuca, J.",B6,17-1,1B,1,3-2,BIP,Fastball,89,Ground Ball,Grounded Into Double Play,,
723,"Jensen, C. VS Adams, T.",Stanford University vs University of Oregon,,,00:00:05.1,,"Jensen, C.","Adams, T.",B7,18-1, - ,0,0-0,Ball,Fastball,88,,,,
724,"Jensen, C. VS Adams, T.",Stanford University vs University of Oregon,,,00:00:04.8,,"Jensen, C.","Adams, T.",B7,18-1, - ,0,1-0,Ball,Fastball,88,,,,
725,"Jensen, C. VS Adams, T.",Stanford University vs University of Oregon,,,00:00:05.0,,"Jensen, C.","Adams, T.",B7,18-1, - ,0,2-0,Ball,Fastball,86,,,,
726,"Jensen, C. VS Adams, T.",Stanford University vs University of Oregon,,,00:00:05.2,,"Jensen, C.","Adams, T.",B7,18-1, - ,0,3-0,Strike Taken,Fastball,88,,,,
727,"Jensen, C. VS Adams, T.",Stanford University vs University of Oregon,,,00:00:05.2,,"Jensen, C.","Adams, T.",B7,18-1, - ,0,3-1,Foul,Fastball,88,,,,
728,"Jensen, C. VS Adams, T.",Stanford University vs University of Oregon,,,00:00:05.3,,"Jensen, C.","Adams, T.",B7,18-1, - ,0,3-2,Strike Taken,Fastball,89,,,Strikeout,
729,"Jensen, C. VS Goldfarb, J.",Stanford University vs University of Oregon,,,00:00:05.2,,"Jensen, C.","Goldfarb, J.",B7,18-1, - ,1,0-0,Strike Taken,Fastball,89,,,,
730,"Jensen, C. VS Goldfarb, J.",Stanford University vs University of Oregon,,,00:00:05.0,,"Jensen, C.","Goldfarb, J.",B7,18-1, - ,1,0-1,Ball,Changeup,84,,,,
731,"Jensen, C. VS Goldfarb, J.",Stanford University vs University of Oregon,,,00:00:04.9,,"Jensen, C.","Goldfarb, J.",B7,18-1, - ,1,1-1,Ball,Fastball,89,,,,
732,"Jensen, C. VS Goldfarb, J.",Stanford University vs University of Oregon,,,00:00:04.9,,"Jensen, C.","Goldfarb, J.",B7,18-1, - ,1,2-1,Ball,Fastball,88,,,,
733,"Jensen, C. VS Goldfarb, J.",Stanford University vs University of Oregon,,,00:00:05.3,,"Jensen, C.","Goldfarb, J.",B7,18-1, - ,1,3-1,Strike Swinging,Fastball,88,,,,
734,"Jensen, C. VS Goldfarb, J.",Stanford University vs University of Oregon,,,00:00:04.9,,"Jensen, C.","Goldfarb, J.",B7,18-1, - ,1,3-2,Foul,Fastball,90,,,,
735,"Jensen, C. VS Goldfarb, J.",Stanford University vs University of Oregon,,,00:00:04.9,,"Jensen, C.","Goldfarb, J.",B7,18-1, - ,1,3-2,Foul,Fastball,89,,,,
736,"Jensen, C. VS Goldfarb, J.",Stanford University vs University of Oregon,,,00:00:11.2,,"Jensen, C.","Goldfarb, J.",B7,18-1, - ,1,3-2,BIP,Fastball,90,Fly Ball,Flyout,,
737,"Jensen, C. VS Bell, J.",Stanford University vs University of Oregon,,,00:00:05.5,,"Jensen, C.","Bell, J.",B7,18-1, - ,2,0-0,Foul,Fastball,88,,,,
738,"Jensen, C. VS Bell, J.",Stanford University vs University of Oregon,,,00:00:04.9,,"Jensen, C.","Bell, J.",B7,18-1, - ,2,0-1,Ball,Slider,85,,,,
739,"Jensen, C. VS Bell, J.",Stanford University vs University of Oregon,,,00:00:04.8,,"Jensen, C.","Bell, J.",B7,18-1, - ,2,1-1,Ball,Slider,83,,,,
740,"Jensen, C. VS Bell, J.",Stanford University vs University of Oregon,,,00:00:05.3,,"Jensen, C.","Bell, J.",B7,18-1, - ,2,2-1,Ball,Fastball,90,,,,
741,"Jensen, C. VS Bell, J.",Stanford University vs University of Oregon,,,00:00:10.4,,"Jensen, C.","Bell, J.",B7,18-1, - ,2,3-1,BIP,Fastball,90,Ground Ball,Single,,
742,"Jensen, C. VS Foxcroft, M.",Stanford University vs University of Oregon,,,00:00:04.9,,"Jensen, C.","Foxcroft, M.",B7,18-1,1B,2,0-0,Ball,Fastball,87,,,,
743,"Jensen, C. VS Foxcroft, M.",Stanford University vs University of Oregon,,,00:00:09.3,,"Jensen, C.","Foxcroft, M.",B7,18-1,1B,2,1-0,BIP,Fastball,88,Ground Ball,Single,,
744,"Jensen, C. VS Froemke, K.",Stanford University vs University of Oregon,,,00:00:05.3,,"Jensen, C.","Froemke, K.",B7,18-1,1B-2B,2,0-0,Strike Taken,Fastball,87,,,,
745,"Jensen, C. VS Froemke, K.",Stanford University vs University of Oregon,,,00:00:05.3,,"Jensen, C.","Froemke, K.",B7,18-1,1B-2B,2,0-1,Strike Taken,Changeup,80,,,,
746,"Jensen, C. VS Froemke, K.",Stanford University vs University of Oregon,,,00:00:04.8,,"Jensen, C.","Froemke, K.",B7,18-1,1B-2B,2,0-2,Ball,Changeup,84,,,,
747,"Jensen, C. VS Froemke, K.",Stanford University vs University of Oregon,,,00:00:05.4,,"Jensen, C.","Froemke, K.",B7,18-1,1B-2B,2,1-2,Strike Swinging,Slider,83,,,Strikeout,
748,"Jensen, C. VS Schiffer, J.",University of Washington vs Stanford University,,,00:00:05.7,,"Jensen, C.","Schiffer, J.",T6,0-6, - ,0,0-0,Ball,Fastball,89,,,,
749,"Jensen, C. VS Schiffer, J.",University of Washington vs Stanford University,,,00:00:05.6,,"Jensen, C.","Schiffer, J.",T6,0-6, - ,0,1-0,Foul,Fastball,86,,,,
750,"Jensen, C. VS Schiffer, J.",University of Washington vs Stanford University,,,00:00:05.1,,"Jensen, C.","Schiffer, J.",T6,0-6, - ,0,1-1,Ball,Slider,83,,,,
751,"Jensen, C. VS Schiffer, J.",University of Washington vs Stanford University,,,00:00:05.4,,"Jensen, C.","Schiffer, J.",T6,0-6, - ,0,2-1,Strike Swinging,Fastball,86,,,,
752,"Jensen, C. VS Schiffer, J.",University of Washington vs Stanford University,,,00:00:05.9,,"Jensen, C.","Schiffer, J.",T6,0-6, - ,0,2-2,Foul,Slider,82,,,,
753,"Jensen, C. VS Schiffer, J.",University of Washington vs Stanford University,,,00:00:05.6,,"Jensen, C.","Schiffer, J.",T6,0-6, - ,0,2-2,Strike Swinging,Slider,82,,,Strikeout,
754,"Jensen, C. VS Cassinelli, C.",University of Washington vs Stanford University,,,00:00:04.9,,"Jensen, C.","Cassinelli, C.",T6,0-6, - ,1,0-0,Ball,Fastball,89,,,,
755,"Jensen, C. VS Cassinelli, C.",University of Washington vs Stanford University,,,00:00:05.2,,"Jensen, C.","Cassinelli, C.",T6,0-6, - ,1,1-0,Strike Taken,Fastball,87,,,,
756,"Jensen, C. VS Cassinelli, C.",University of Washington vs Stanford University,,,00:00:05.0,,"Jensen, C.","Cassinelli, C.",T6,0-6, - ,1,1-1,Strike Taken,Fastball,89,,,,
757,"Jensen, C. VS Cassinelli, C.",University of Washington vs Stanford University,,,00:00:05.7,,"Jensen, C.","Cassinelli, C.",T6,0-6, - ,1,1-2,Ball,Fastball,87,,,,
758,"Jensen, C. VS Cassinelli, C.",University of Washington vs Stanford University,,,00:00:10.9,,"Jensen, C.","Cassinelli, C.",T6,0-6, - ,1,2-2,BIP,Fastball,88,Line Drive,Single,,
759,"Jensen, C. VS Bramasco, R.",University of Washington vs Stanford University,,,00:00:04.9,,"Jensen, C.","Bramasco, R.",T6,0-6,1B,1,0-0,Ball,Slider,81,,,,
760,"Jensen, C. VS Bramasco, R.",University of Washington vs Stanford University,,,00:00:05.3,,"Jensen, C.","Bramasco, R.",T6,0-6,1B,1,1-0,Ball,Fastball,86,,,,
761,"Jensen, C. VS Bramasco, R.",University of Washington vs Stanford University,,,00:00:04.9,,"Jensen, C.","Bramasco, R.",T6,0-6,1B,1,2-0,Strike Swinging,Fastball,89,,,,
762,"Jensen, C. VS Bramasco, R.",University of Washington vs Stanford University,,,00:00:05.5,,"Jensen, C.","Bramasco, R.",T6,0-6,1B,1,2-1,Ball,Fastball,86,,,,
763,"Jensen, C. VS Bramasco, R.",University of Washington vs Stanford University,,,00:00:05.3,,"Jensen, C.","Bramasco, R.",T6,0-6,1B,1,3-1,Foul,Fastball,86,,,,
764,"Jensen, C. VS Bramasco, R.",University of Washington vs Stanford University,,,00:00:05.6,,"Jensen, C.","Bramasco, R.",T6,0-6,1B,1,3-2,Foul,Fastball,88,,,,
765,"Jensen, C. VS Bramasco, R.",University of Washington vs Stanford University,,,00:00:13.7,,"Jensen, C.","Bramasco, R.",T6,0-6,1B,1,3-2,BIP,Fastball,89,Fly Ball,Flyout,,
766,"Jensen, C. VS Roberts, N.",University of Washington vs Stanford University,,,00:00:05.0,,"Jensen, C.","Roberts, N.",T6,0-6,1B,2,0-0,Strike Taken,Fastball,88,,,,
767,"Jensen, C. VS Roberts, N.",University of Washington vs Stanford University,,,00:00:06.3,,"Jensen, C.","Roberts, N.",T6,0-6,1B,2,0-1,Foul,Slider,80,,,,
768,"Jensen, C. VS Roberts, N.",University of Washington vs Stanford University,,,00:00:05.2,,"Jensen, C.","Roberts, N.",T6,0-6,1B,2,0-2,Strike Swinging,Slider,82,,,Strikeout,
769,"Jensen, C. VS Ward, B.",University of Washington vs Stanford University,,,00:00:05.1,,"Jensen, C.","Ward, B.",T9,2-8,1B-2B,1,0-0,Strike Taken,Fastball,86,,,,
770,"Jensen, C. VS Ward, B.",University of Washington vs Stanford University,,,00:00:09.3,,"Jensen, C.","Ward, B.",T9,2-8,1B-2B,1,0-1,BIP,Fastball,87,Fly Ball,Flyout,,
771,"Jensen, C. VS Bramasco, R.",University of Washington vs Stanford University,,,00:00:05.2,,"Jensen, C.","Bramasco, R.",T9,2-8,1B-2B,2,0-0,Strike Taken,Fastball,88,,,,
772,"Jensen, C. VS Bramasco, R.",University of Washington vs Stanford University,,,00:00:05.1,,"Jensen, C.","Bramasco, R.",T9,2-8,1B-2B,2,0-1,Ball,Slider,82,,,,
773,"Jensen, C. VS Bramasco, R.",University of Washington vs Stanford University,,,00:00:05.1,,"Jensen, C.","Bramasco, R.",T9,2-8,1B-2B,2,1-1,Ball,Fastball,87,,,,
774,"Jensen, C. VS Bramasco, R.",University of Washington vs Stanford University,,,00:00:09.8,,"Jensen, C.","Bramasco, R.",T9,2-8,1B-2B,2,2-1,BIP,Fastball,88,Fly Ball,Flyout,,
775,"Jensen, C. VS Knell, K.",Stanford University vs University of San Francisco,,,00:00:05.1,,"Jensen, C.","Knell, K.",B9,11-1, - ,0,0-0,Ball,Fastball,85,,,,
776,"Jensen, C. VS Knell, K.",Stanford University vs University of San Francisco,,,00:00:05.6,,"Jensen, C.","Knell, K.",B9,11-1, - ,0,1-0,Strike Taken,Fastball,88,,,,
777,"Jensen, C. VS Knell, K.",Stanford University vs University of San Francisco,,,00:00:05.3,,"Jensen, C.","Knell, K.",B9,11-1, - ,0,1-1,Strike Taken,Slider,81,,,,
778,"Jensen, C. VS Knell, K.",Stanford University vs University of San Francisco,,,00:00:05.1,,"Jensen, C.","Knell, K.",B9,11-1, - ,0,1-2,Ball,Fastball,85,,,,
779,"Jensen, C. VS Knell, K.",Stanford University vs University of San Francisco,,,00:00:05.5,,"Jensen, C.","Knell, K.",B9,11-1, - ,0,2-2,Strike Swinging,Slider,80,,,Strikeout,
780,"Jensen, C. VS Yovetich, N.",Stanford University vs University of San Francisco,,,00:00:05.1,,"Jensen, C.","Yovetich, N.",B9,11-1, - ,1,0-0,Strike Taken,Fastball,87,,,,
781,"Jensen, C. VS Yovetich, N.",Stanford University vs University of San Francisco,,,00:00:04.8,,"Jensen, C.","Yovetich, N.",B9,11-1, - ,1,0-1,Ball,Changeup,79,,,,
782,"Jensen, C. VS Yovetich, N.",Stanford University vs University of San Francisco,,,00:00:04.9,,"Jensen, C.","Yovetich, N.",B9,11-1, - ,1,1-1,Foul,Fastball,86,,,,
783,"Jensen, C. VS Yovetich, N.",Stanford University vs University of San Francisco,,,00:00:07.1,,"Jensen, C.","Yovetich, N.",B9,11-1, - ,1,1-2,BIP,Changeup,78,,Single,,
784,"Jensen, C. VS Mendibles, M.",Stanford University vs University of San Francisco,,,00:00:05.1,,"Jensen, C.","Mendibles, M.",B9,11-1,1B,1,0-0,Ball,Fastball,86,,,,
785,"Jensen, C. VS Mendibles, M.",Stanford University vs University of San Francisco,,,00:00:05.1,,"Jensen, C.","Mendibles, M.",B9,11-1,1B,1,1-0,Strike Taken,Fastball,87,,,,
786,"Jensen, C. VS Mendibles, M.",Stanford University vs University of San Francisco,,,00:00:09.2,,"Jensen, C.","Mendibles, M.",B9,11-1,1B,1,1-1,BIP,Slider,81,Ground Ball,Grounded Into Double Play,,
787,"Jensen, C. VS Pries, J.",UCLA vs Stanford University,,,00:00:06.3,,"Jensen, C.","Pries, J.",T7,5-4,1B-2B,1,0-0,Ball,Slider,79,,,,
788,"Jensen, C. VS Pries, J.",UCLA vs Stanford University,,,00:00:04.9,,"Jensen, C.","Pries, J.",T7,5-4,1B-2B,1,1-0,Foul,Fastball,87,,,,
789,"Jensen, C. VS Pries, J.",UCLA vs Stanford University,,,00:00:11.0,,"Jensen, C.","Pries, J.",T7,5-4,1B-2B,1,1-1,BIP,Slider,80,Ground Ball,Single,,
790,"Jensen, C. VS Tatum, M.",Fresno State vs Stanford University,,,00:00:04.3,,"Jensen, C.","Tatum, M.",T7,0-2, - ,0,0-0,Ball,Fastball,88,,,,
791,"Jensen, C. VS Tatum, M.",Fresno State vs Stanford University,,,00:00:04.9,,"Jensen, C.","Tatum, M.",T7,0-2, - ,0,1-0,Strike Taken,Fastball,0,,,,
792,"Jensen, C. VS Tatum, M.",Fresno State vs Stanford University,,,00:00:04.7,,"Jensen, C.","Tatum, M.",T7,0-2, - ,0,1-1,Strike Swinging,Slider,81,,,,
793,"Jensen, C. VS Tatum, M.",Fresno State vs Stanford University,,,00:00:08.0,,"Jensen, C.","Tatum, M.",T7,0-2, - ,0,1-2,Foul,Slider,81,,,,
794,"Jensen, C. VS Tatum, M.",Fresno State vs Stanford University,,,00:00:05.2,,"Jensen, C.","Tatum, M.",T7,0-2, - ,0,1-2,Ball,Fastball,89,,,,
795,"Jensen, C. VS Tatum, M.",Fresno State vs Stanford University,,,00:00:04.8,,"Jensen, C.","Tatum, M.",T7,0-2, - ,0,2-2,Strike Swinging,Slider,81,,,Strikeout,
796,"Jensen, C. VS Presno, Z.",Fresno State vs Stanford University,,,00:00:04.9,,"Jensen, C.","Presno, Z.",T7,0-2, - ,1,0-0,Strike Taken,Fastball,89,,,,
797,"Jensen, C. VS Presno, Z.",Fresno State vs Stanford University,,,00:00:05.2,,"Jensen, C.","Presno, Z.",T7,0-2, - ,1,0-1,Ball,Fastball,88,,,,
798,"Jensen, C. VS Presno, Z.",Fresno State vs Stanford University,,,00:00:04.4,,"Jensen, C.","Presno, Z.",T7,0-2, - ,1,1-1,Strike Swinging,Slider,80,,,,
799,"Jensen, C. VS Presno, Z.",Fresno State vs Stanford University,,,00:00:05.0,,"Jensen, C.","Presno, Z.",T7,0-2, - ,1,1-2,Ball,Slider,82,,,,
800,"Jensen, C. VS Presno, Z.",Fresno State vs Stanford University,,,00:00:04.6,,"Jensen, C.","Presno, Z.",T7,0-2, - ,1,2-2,Strike Swinging,Slider,0,,,Strikeout,
801,"Jensen, C. VS Thimjon, N.",Fresno State vs Stanford University,,,00:00:05.2,,"Jensen, C.","Thimjon, N.",T7,0-2, - ,2,0-0,Ball,Fastball,89,,,,
802,"Jensen, C. VS Thimjon, N.",Fresno State vs Stanford University,,,00:00:11.9,,"Jensen, C.","Thimjon, N.",T7,0-2, - ,2,1-0,BIP,Fastball,88,Popup,Popout,,
803,"Jensen, C. VS Tomczak, M.",Fresno State vs Stanford University,,,00:00:04.9,,"Jensen, C.","Tomczak, M.",T8,0-2, - ,0,0-0,Ball,Fastball,87,,,,
804,"Jensen, C. VS Tomczak, M.",Fresno State vs Stanford University,,,00:00:04.8,,"Jensen, C.","Tomczak, M.",T8,0-2, - ,0,1-0,Foul,Fastball,87,,,,
805,"Jensen, C. VS Tomczak, M.",Fresno State vs Stanford University,,,00:00:04.8,,"Jensen, C.","Tomczak, M.",T8,0-2, - ,0,1-1,Foul,Changeup,82,,,,
806,"Jensen, C. VS Tomczak, M.",Fresno State vs Stanford University,,,00:00:05.1,,"Jensen, C.","Tomczak, M.",T8,0-2, - ,0,1-2,Ball,Slider,75,,,,
807,"Jensen, C. VS Tomczak, M.",Fresno State vs Stanford University,,,00:00:04.6,,"Jensen, C.","Tomczak, M.",T8,0-2, - ,0,2-2,Strike Swinging,Fastball,86,,,Strikeout,
808,"Jensen, C. VS Johnson, D.",Fresno State vs Stanford University,,,00:00:04.8,,"Jensen, C.","Johnson, D.",T8,0-2, - ,1,0-0,Ball,Fastball,88,,,,
809,"Jensen, C. VS Johnson, D.",Fresno State vs Stanford University,,,00:00:11.1,,"Jensen, C.","Johnson, D.",T8,0-2, - ,1,1-0,BIP,Fastball,87,Fly Ball,Flyout,,
810,"Jensen, C. VS Ashford, Z.",Fresno State vs Stanford University,,,00:00:04.7,,"Jensen, C.","Ashford, Z.",T8,0-2, - ,2,0-0,Ball,Fastball,86,,,,
811,"Jensen, C. VS Ashford, Z.",Fresno State vs Stanford University,,,00:00:04.6,,"Jensen, C.","Ashford, Z.",T8,0-2, - ,2,1-0,Ball,Fastball,88,,,,
812,"Jensen, C. VS Ashford, Z.",Fresno State vs Stanford University,,,00:00:04.6,,"Jensen, C.","Ashford, Z.",T8,0-2, - ,2,2-0,Foul,Fastball,88,,,,
813,"Jensen, C. VS Ashford, Z.",Fresno State vs Stanford University,,,00:00:04.8,,"Jensen, C.","Ashford, Z.",T8,0-2, - ,2,2-1,Ball,Fastball,87,,,,
814,"Jensen, C. VS Ashford, Z.",Fresno State vs Stanford University,,,00:00:04.5,,"Jensen, C.","Ashford, Z.",T8,0-2, - ,2,3-1,Ball,Fastball,0,,,Walk,
815,"Jensen, C. VS Kolden, K.",Stanford University vs Washington State University,,,00:00:05.1,,"Jensen, C.","Kolden, K.",B7,5-1, - ,0,0-0,Ball,Fastball,90,,,,
816,"Jensen, C. VS Kolden, K.",Stanford University vs Washington State University,,,00:00:05.2,,"Jensen, C.","Kolden, K.",B7,5-1, - ,0,1-0,Ball,Fastball,87,,,,
817,"Jensen, C. VS Kolden, K.",Stanford University vs Washington State University,,,00:00:04.9,,"Jensen, C.","Kolden, K.",B7,5-1, - ,0,2-0,Strike Taken,Fastball,87,,,,
818,"Jensen, C. VS Kolden, K.",Stanford University vs Washington State University,,,00:00:09.4,,"Jensen, C.","Kolden, K.",B7,5-1, - ,0,2-1,BIP,Fastball,87,Ground Ball,Groundout,,
819,"Jensen, C. VS Plew, D.",Stanford University vs Washington State University,,,00:00:05.1,,"Jensen, C.","Plew, D.",B7,5-1, - ,1,0-0,Strike Taken,Fastball,90,,,,
820,"Jensen, C. VS Plew, D.",Stanford University vs Washington State University,,,00:00:04.9,,"Jensen, C.","Plew, D.",B7,5-1, - ,1,0-1,Ball,Fastball,92,,,,
821,"Jensen, C. VS Plew, D.",Stanford University vs Washington State University,,,00:00:04.9,,"Jensen, C.","Plew, D.",B7,5-1, - ,1,1-1,Foul,Changeup,84,,,,
822,"Jensen, C. VS Plew, D.",Stanford University vs Washington State University,,,00:00:05.1,,"Jensen, C.","Plew, D.",B7,5-1, - ,1,1-2,Ball,Slider,81,,,,
823,"Jensen, C. VS Plew, D.",Stanford University vs Washington State University,,,00:00:05.1,,"Jensen, C.","Plew, D.",B7,5-1, - ,1,2-2,Ball,Fastball,92,,,,
824,"Jensen, C. VS Plew, D.",Stanford University vs Washington State University,,,00:00:12.4,,"Jensen, C.","Plew, D.",B7,5-1, - ,1,3-2,BIP,Fastball,93,Fly Ball,Flyout,,
825,"Jensen, C. VS Montez, C.",Stanford University vs Washington State University,,,00:00:05.2,,"Jensen, C.","Montez, C.",B7,5-1, - ,2,0-0,Ball,Fastball,93,,,,
826,"Jensen, C. VS Montez, C.",Stanford University vs Washington State University,,,00:00:04.9,,"Jensen, C.","Montez, C.",B7,5-1, - ,2,1-0,Strike Taken,Fastball,89,,,,
827,"Jensen, C. VS Montez, C.",Stanford University vs Washington State University,,,00:00:10.8,,"Jensen, C.","Montez, C.",B7,5-1, - ,2,1-1,BIP,Fastball,92,Fly Ball,Flyout,,
828,"Jensen, C. VS Alvarez, A.",Stanford University vs Washington State University,,,00:00:04.8,,"Jensen, C.","Alvarez, A.",B8,6-1, - ,0,0-0,Ball,Fastball,89,,,,
829,"Jensen, C. VS Alvarez, A.",Stanford University vs Washington State University,,,00:00:06.0,,"Jensen, C.","Alvarez, A.",B8,6-1, - ,0,1-0,Foul,Fastball,87,,,,
830,"Jensen, C. VS Alvarez, A.",Stanford University vs Washington State University,,,00:00:11.0,,"Jensen, C.","Alvarez, A.",B8,6-1, - ,0,1-1,BIP,Fastball,90,Ground Ball,Single,,
831,"Jensen, C. VS Manzardo, K.",Stanford University vs Washington State University,,,00:00:04.9,,"Jensen, C.","Manzardo, K.",B8,6-1,1B,0,0-0,Ball,Fastball,86,,,,
832,"Jensen, C. VS Manzardo, K.",Stanford University vs Washington State University,,,00:00:04.9,,"Jensen, C.","Manzardo, K.",B8,6-1,1B,0,1-0,Strike Taken,Fastball,88,,,,
833,"Jensen, C. VS Manzardo, K.",Stanford University vs Washington State University,,,00:00:09.8,,"Jensen, C.","Manzardo, K.",B8,6-1,1B,0,1-1,BIP,Changeup,82,Ground Ball,Grounded Into Double Play,,
834,"Jensen, C. VS Teel, R.",Stanford University vs Washington State University,,,00:00:05.2,,"Jensen, C.","Teel, R.",B8,6-1, - ,2,0-0,Ball,Fastball,88,,,,
835,"Jensen, C. VS Teel, R.",Stanford University vs Washington State University,,,00:00:12.9,,"Jensen, C.","Teel, R.",B8,6-1, - ,2,1-0,BIP,Fastball,89,Popup,Popout,,
836,"Jensen, C. VS Sinatro, D.",Stanford University vs Washington State University,,,00:00:04.9,,"Jensen, C.","Sinatro, D.",B9,7-1, - ,0,0-0,Strike Taken,Fastball,87,,,,
837,"Jensen, C. VS Sinatro, D.",Stanford University vs Washington State University,,,00:00:05.4,,"Jensen, C.","Sinatro, D.",B9,7-1, - ,0,0-1,Foul,Changeup,82,,,,
838,"Jensen, C. VS Sinatro, D.",Stanford University vs Washington State University,,,00:00:04.8,,"Jensen, C.","Sinatro, D.",B9,7-1, - ,0,0-2,Ball,Slider,78,,,,
839,"Jensen, C. VS Sinatro, D.",Stanford University vs Washington State University,,,00:00:05.4,,"Jensen, C.","Sinatro, D.",B9,7-1, - ,0,1-2,Foul,Fastball,87,,,,
840,"Jensen, C. VS Sinatro, D.",Stanford University vs Washington State University,,,00:00:05.4,,"Jensen, C.","Sinatro, D.",B9,7-1, - ,0,1-2,Foul,Fastball,88,,,,
841,"Jensen, C. VS Sinatro, D.",Stanford University vs Washington State University,,,00:00:11.2,,"Jensen, C.","Sinatro, D.",B9,7-1, - ,0,1-2,Foul,Fastball,89,,,,
842,"Jensen, C. VS Sinatro, D.",Stanford University vs Washington State University,,,00:00:04.9,,"Jensen, C.","Sinatro, D.",B9,7-1, - ,0,1-2,Ball,Changeup,84,,,,
843,"Jensen, C. VS Sinatro, D.",Stanford University vs Washington State University,,,00:00:11.9,,"Jensen, C.","Sinatro, D.",B9,7-1, - ,0,2-2,BIP,Fastball,86,Popup,Popout,,
844,"Jensen, C. VS Smith, J.",Stanford University vs Washington State University,,,00:00:14.7,,"Jensen, C.","Smith, J.",B9,7-1, - ,1,0-0,BIP,Fastball,86,Fly Ball,Double,,
845,"Jensen, C. VS Notaro, A.",Stanford University vs Washington State University,,,00:00:08.3,,"Jensen, C.","Notaro, A.",B9,7-1,2B,1,0-0,Ball,Changeup,81,,,,
846,"Jensen, C. VS Notaro, A.",Stanford University vs Washington State University,,,00:00:04.9,,"Jensen, C.","Notaro, A.",B9,7-1,3B,1,1-0,Strike Taken,Fastball,88,,,,
847,"Jensen, C. VS Notaro, A.",Stanford University vs Washington State University,,,00:00:04.9,,"Jensen, C.","Notaro, A.",B9,7-1,3B,1,1-1,Foul,Changeup,84,,,,
848,"Jensen, C. VS Notaro, A.",Stanford University vs Washington State University,,,00:00:05.9,,"Jensen, C.","Notaro, A.",B9,7-1,3B,1,1-2,Strike Swinging,Fastball,90,,,Strikeout,
849,"Jensen, C. VS Kolden, K.",Stanford University vs Washington State University,,,00:00:13.6,,"Jensen, C.","Kolden, K.",B9,7-1,3B,2,0-0,BIP,Fastball,90,Ground Ball,Groundout,,
850,"Jensen, C. VS Dunn, O.",University of Utah vs Stanford University,,,00:00:08.5,,"Jensen, C.","Dunn, O.",T4,4-5,1B,2,0-0,Ball,Fastball,0,,,,
851,"Jensen, C. VS Dunn, O.",University of Utah vs Stanford University,,,00:00:05.7,,"Jensen, C.","Dunn, O.",T5,4-5, - ,0,0-0,Ball,Fastball,0,,,,
852,"Jensen, C. VS Dunn, O.",University of Utah vs Stanford University,,,00:00:05.3,,"Jensen, C.","Dunn, O.",T5,4-5, - ,0,1-0,Ball,Fastball,0,,,,
853,"Jensen, C. VS Dunn, O.",University of Utah vs Stanford University,,,00:00:06.2,,"Jensen, C.","Dunn, O.",T5,4-5, - ,0,2-0,Ball,Fastball,0,,,,
854,"Jensen, C. VS Dunn, O.",University of Utah vs Stanford University,,,00:00:05.7,,"Jensen, C.","Dunn, O.",T5,4-5, - ,0,3-0,Strike Taken,Fastball,0,,,,
855,"Jensen, C. VS Dunn, O.",University of Utah vs Stanford University,,,00:00:05.5,,"Jensen, C.","Dunn, O.",T5,4-5, - ,0,3-1,Strike Swinging,Fastball,0,,,,
856,"Jensen, C. VS Dunn, O.",University of Utah vs Stanford University,,,00:00:05.9,,"Jensen, C.","Dunn, O.",T5,4-5, - ,0,3-2,Strike Taken,Fastball,0,,,Strikeout,
